xP,yP,thetaP,inputP,xE,yE,thetaE,inputE
0.859516137,1.509920107,2.106589302,0.999976452,-5.001480816,1.433180183,-2.619761681,-0.999999092
0.821593016,1.568968106,2.176807954,0.999973685,-5.032088088,1.416286134,-2.654727166,-0.999998909
0.77962049,1.625209873,2.247026391,0.999970323,-5.063267241,1.400472392,-2.689692645,-0.999998665
0.73380544,1.678368226,2.317244564,0.999966185,-5.094980158,1.385758287,-2.724658113,-0.999998328
0.684373682,1.728181185,2.387462411,0.999961016,-5.127188072,1.372161807,-2.759623567,-0.999997846
0.631568862,1.774403262,2.457679845,0.999954444,-5.159851609,1.359699571,-2.794588999,-0.999997122
0.575651246,1.81680668,2.527896749,0.999945916,-5.19293084,1.348386815,-2.829554399,-0.999995959
0.516896445,1.855182492,2.598112956,0.999934577,-5.226385327,1.338237365,-2.864519743,-0.999993921
0.455594048,1.88934162,2.668328219,0.999919044,-5.260174171,1.329263626,-2.89948498,-0.999989857
0.392046202,1.919115793,2.738542162,0.999896972,-5.294256067,1.321476562,-2.934449971,-0.999979884
0.326566114,1.944358386,2.808754176,0.999864116,-5.328589349,1.314885674,-2.969414163,-0.999944111
0.259476509,1.964945174,2.878963212,0.999812146,-5.363132032,1.309498915,-3.004373111,-0.999679889
0.191108031,1.980774987,2.949167289,0.999722857,-5.397798439,1.30494079,-3.017341395,0.257904315
0.121797599,1.991770323,3.019362163,0.999550057,-5.432493791,1.300602564,-3.017059757,-0.241794848
0.051886708,1.997878047,3.08953683,0.999147325,-5.46718911,1.29626407,-3.017325892,0.226572133
-0.018280409,1.999070892,3.159651631,0.997844948,-5.50188446,1.291925832,-3.017074581,-0.212197356
-0.088359696,1.995356469,3.229440885,0.989875175,-5.536579781,1.287587358,-3.017312252,0.198602809
-0.158164708,1.987850767,3.267969033,0.107473946,-5.57127513,1.283249112,-3.017087745,-0.185761225
-0.227820683,1.978965454,3.268965791,-0.07908454,-5.605970452,1.278910646,-3.017299556,0.173645835
-0.297475489,1.970070946,3.268233036,0.058214388,-5.6406658,1.274572393,-3.017100024,-0.162232755
-0.367131158,1.961183183,3.26877214,-0.042859759,-5.675361122,1.270233935,-3.017287725,0.151496402
-0.436786196,1.952290463,3.268375343,0.031558281,-5.710056469,1.265895674,-3.017111381,-0.141409696
-0.5064417,1.943401388,3.268667466,-0.023238096,-5.744751793,1.261557224,-3.017276861,0.131944385
-0.576096861,1.934509631,3.268452377,0.01711199,-5.779447139,1.257218954,-3.017121739,-0.123071543
-0.645752275,1.925619849,3.268610757,-0.012601072,-5.814142464,1.252880514,-3.017267014,0.11476193
-0.715407503,1.916728612,3.268494131,0.009279365,-5.848837809,1.248542235,-3.017131075,-0.106986288
-0.785062868,1.907838446,3.268580012,-0.00683331,-5.883533135,1.244203803,-3.017258185,0.099715653
-0.854718133,1.898947492,3.26851677,0.005032051,-5.918228479,1.239865515,-3.017139406,-0.092921583
-0.924373471,1.890057118,3.268563341,-0.003705609,-5.952923806,1.235527092,-3.017250338,0.086576355
-0.994028755,1.881166317,3.268529046,0.002728818,-5.987619149,1.231188796,-3.017146784,-0.080653135
-1.06368408,1.872275831,3.268554301,-0.002009508,-6.022314477,1.226850381,-3.017243412,0.07512612
-1.133339374,1.863385112,3.268535703,0.001479806,-6.057009819,1.222512077,-3.017153279,-0.069970624
-1.202994691,1.854494565,3.268549399,-0.001089733,-6.091705148,1.218173669,-3.017237328,0.065163131
-1.272649991,1.845603892,3.268539313,0.000802482,-6.126400489,1.213835359,-3.017158973,-0.06068132
-1.342305303,1.836713311,3.26854674,-0.00059095,-6.161095819,1.209496957,-3.017232003,0.056504062
-1.411960607,1.827822662,3.268541271,0.000435177,-6.195791159,1.205158641,-3.017163949,-0.052611406
-1.481615916,1.818932064,3.268545299,-0.000320465,-6.23048649,1.200820244,-3.017227356,0.048984559
-1.551271222,1.810041428,3.268542333,0.000235992,-6.265181829,1.196481923,-3.017168287,-0.045605847
-1.62092653,1.80115082,3.268544517,-0.000173785,-6.29987716,1.192143532,-3.017223308,0.042458674
-1.690581836,1.792260191,3.268542909,0.000127976,-6.3345725,1.187805206,-3.017172063,-0.039527476
-1.760237144,1.783369578,3.268544093,-9.42E-05,-6.369267831,1.183466819,-3.017219787,0.036797675
-1.829892451,1.774478953,3.268543221,6.94E-05,-6.40396317,1.179128489,-3.017175345,-0.034255628
-1.899547758,1.765588336,3.268543863,-5.11E-05,-6.438658502,1.174790105,-3.017216728,0.031888576
-1.969203065,1.756697714,3.26854339,3.76E-05,-6.47335384,1.170451772,-3.017178196,-0.029684596
-2.038858373,1.747807096,3.268543738,-2.77E-05,-6.508049173,1.166113392,-3.017214072,0.027632552
-2.10851368,1.738916475,3.268543482,2.04E-05,-6.542744511,1.161775055,-3.017180671,-0.02572205
-2.178168987,1.730025856,3.268543671,-1.50E-05,-6.577439843,1.157436678,-3.017211767,0.023943389
-2.247824294,1.721135235,3.268543532,1.11E-05,-6.612135181,1.153098338,-3.017182817,-0.022287521
-2.317479601,1.712244616,3.268543634,-8.15E-06,-6.646830514,1.148759964,-3.017209767,0.02074601
-2.387134908,1.703353995,3.268543559,6.00E-06,-6.681525851,1.144421622,-3.017184679,-0.019310989
-2.456790215,1.694463376,3.268543614,-4.42E-06,-6.716221185,1.14008325,-3.017208034,0.017975129
-2.526445523,1.685572756,3.268543573,3.25E-06,-6.750916522,1.135744906,-3.017186293,-0.016731597
-2.59610083,1.676682136,3.268543603,-2.40E-06,-6.785611855,1.131406536,-3.017206531,0.015574028
-2.665756137,1.667791516,3.268543581,1.76E-06,-6.820307192,1.12706819,-3.017187693,-0.014496493
-2.735411444,1.658900896,3.268543598,-1.30E-06,-6.855002526,1.122729821,-3.017205228,0.013493469
-2.805066751,1.650010276,3.268543586,9.57E-07,-6.889697862,1.118391474,-3.017188905,-0.012559812
-2.874722058,1.641119656,3.268543594,-7.05E-07,-6.924393197,1.114053107,-3.017204099,0.011690732
-2.944377366,1.632229036,3.268543588,5.19E-07,-6.959088533,1.109714758,-3.017189956,-0.010881767
-3.014032673,1.623338416,3.268543593,-3.82E-07,-6.993783867,1.105376392,-3.017203121,0.010128762
-3.08368798,1.614447796,3.268543589,2.81E-07,-7.028479203,1.101038042,-3.017190867,-0.009427852
-3.153343287,1.605557176,3.268543592,-2.07E-07,-7.063174538,1.096699678,-3.017202273,0.008775433
-3.222998594,1.596666557,3.26854359,1.53E-07,-7.097869874,1.092361327,-3.017191656,-0.008168155
-3.292653901,1.587775937,3.268543591,-1.12E-07,-7.132565208,1.088022963,-3.017201538,0.007602894
-3.362309208,1.578885317,3.26854359,8.28E-08,-7.167260544,1.083684611,-3.01719234,-0.007076745
-3.431964516,1.569994697,3.268543591,-6.10E-08,-7.201955879,1.079346248,-3.017200902,0.006587004
-3.501619823,1.561104077,3.26854359,4.49E-08,-7.236651215,1.075007896,-3.017192932,-0.006131151
-3.57127513,1.552213457,3.268543591,-3.31E-08,-7.271346549,1.070669533,-3.01720035,0.005706843
-3.640930437,1.543322837,3.26854359,2.43E-08,-7.306041885,1.06633118,-3.017193446,-0.005311897
-3.710585744,1.534432217,3.268543591,-1.79E-08,-7.34073722,1.061992819,-3.017199873,0.004944282
-3.780241051,1.525541597,3.268543591,1.32E-08,-7.375432556,1.057654465,-3.01719389,-0.004602107
-3.849896359,1.516650977,3.268543591,-9.72E-09,-7.410127891,1.053316104,-3.017199459,0.004283611
-3.919551666,1.507760357,3.268543591,7.16E-09,-7.444823226,1.048977749,-3.017194276,-0.003987156
-3.989206973,1.498869737,3.268543591,-5.27E-09,-7.479518561,1.044639389,-3.0171991,0.003711217
-4.05886228,1.489979118,3.268543591,3.88E-09,-7.514213897,1.040301034,-3.01719461,-0.003454375
-4.128517587,1.481088498,3.268543591,-2.86E-09,-7.548909232,1.035962674,-3.017198789,0.003215308
-4.198172894,1.472197878,3.268543591,2.11E-09,-7.583604567,1.031624318,-3.017194899,-0.002992785
-4.267828201,1.463307258,3.268543591,-1.55E-09,-7.618299902,1.027285959,-3.01719852,0.002785662
-4.337483509,1.454416638,3.268543591,1.14E-09,-7.652995238,1.022947603,-3.01719515,-0.002592874
-4.407138816,1.445526018,3.268543591,-8.41E-10,-7.687690573,1.018609244,-3.017198287,0.002413428
-4.476794123,1.436635398,3.268543591,6.19E-10,-7.722385908,1.014270888,-3.017195367,-0.002246401
-4.54644943,1.427744778,3.268543591,-4.56E-10,-7.757081243,1.009932529,-3.017198085,0.002090933
-4.616104737,1.418854158,3.268543591,3.36E-10,-7.791776579,1.005594173,-3.017195555,-0.001946225
-4.685760044,1.409963538,3.268543591,-2.47E-10,-7.826471914,1.001255814,-3.01719791,0.001811532
-4.755415352,1.401072918,3.268543591,1.82E-10,-7.861167249,0.996917457,-3.017195718,-0.00168616
-4.825070659,1.392182298,3.268543591,-1.34E-10,-7.895862584,0.992579098,-3.017197758,0.001569466
-4.894725966,1.383291679,3.268543591,9.87E-11,-7.93055792,0.988240742,-3.017195859,-0.001460847
-4.964381273,1.374401059,3.268543591,-7.27E-11,-7.965253255,0.983902383,-3.017197626,0.001359746
-5.03403658,1.365510439,3.268543591,5.35E-11,-7.99994859,0.979564027,-3.017195981,-0.001265642
-5.103691887,1.356619819,3.268543591,-3.94E-11,-8.034643925,0.975225668,-3.017197513,0.001178051
-5.173347194,1.347729199,3.268543591,2.90E-11,-8.069339261,0.970887312,-3.017196087,-0.001096522
-5.243002502,1.338838579,3.268543591,-2.14E-11,-8.104034596,0.966548953,-3.017197414,0.001020635
-5.312657809,1.329947959,3.268543591,1.57E-11,-8.138729931,0.962210596,-3.017196179,-0.00095
-5.382313116,1.321057339,3.268543591,-1.16E-11,-8.173425266,0.957872238,-3.017197328,0.000884255
-5.451968423,1.312166719,3.268543591,8.54E-12,-8.208120602,0.953533881,-3.017196259,-0.000823059
-5.52162373,1.303276099,3.268543591,-6.29E-12,-8.242815937,0.949195523,-3.017197254,0.000766099
-5.591279037,1.294385479,3.268543591,4.63E-12,-8.277511272,0.944857166,-3.017196328,-0.000713081
-5.660934344,1.285494859,3.268543591,-3.41E-12,-8.312206607,0.940518808,-3.01719719,0.000663732
-5.730589652,1.276604239,3.268543591,2.51E-12,-8.346901943,0.936180451,-3.017196387,-0.000617799
-5.800244959,1.26771362,3.268543591,-1.85E-12,-8.381597278,0.931842093,-3.017197135,0.000575045
-5.869900266,1.258823,3.268543591,1.36E-12,-8.416292613,0.927503735,-3.017196439,-0.00053525
-5.939555573,1.24993238,3.268543591,-1.01E-12,-8.450987949,0.923165377,-3.017197087,0.000498209
-6.00921088,1.24104176,3.268543591,7.38E-13,-8.485683284,0.91882702,-3.017196484,-0.000463733
-6.078866187,1.23215114,3.268543591,-5.38E-13,-8.520378619,0.914488662,-3.017197045,0.000431642
-6.148521495,1.22326052,3.268543591,4.01E-13,-8.555073954,0.910150305,-3.017196523,-0.000401773
-6.218176802,1.2143699,3.268543591,-2.99E-13,-8.58976929,0.905811947,-3.017197009,0.000373971
-6.287832109,1.20547928,3.268543591,2.20E-13,-8.624464625,0.90147359,-3.017196556,-0.000348094
-6.357487416,1.19658866,3.268543591,-1.58E-13,-8.65915996,0.897135232,-3.017196977,0.000324008
-6.427142723,1.18769804,3.268543591,1.21E-13,-8.693855295,0.892796875,-3.017196585,-0.000301589
-6.49679803,1.17880742,3.268543591,-8.37E-14,-8.728550631,0.888458517,-3.01719695,0.000280722
-6.566453337,1.1699168,3.268543591,6.26E-14,-8.763245966,0.88412016,-3.017196611,-0.0002613
-6.636108645,1.161026181,3.268543591,-4.03E-14,-8.797941301,0.879781802,-3.017196927,0.000243222
-6.705763952,1.152135561,3.268543591,3.10E-14,-8.832636636,0.875443444,-3.017196633,-0.000226396
-6.775419259,1.143244941,3.268543591,-2.40E-14,-8.867331972,0.871105087,-3.017196906,0.000210735
-6.845074566,1.134354321,3.268543591,2.09E-14,-8.902027307,0.866766729,-3.017196652,-0.000196158
-6.914729873,1.125463701,3.268543591,-1.34E-14,-8.936722642,0.862428371,-3.017196889,0.000182591
-6.98438518,1.116573081,3.268543591,1.53E-14,-8.971417977,0.858090014,-3.017196668,-0.000169963
-7.054040488,1.107682461,3.268543591,-1.32E-14,-9.006113313,0.853751656,-3.017196873,0.00015821
-7.123695795,1.098791841,3.268543591,6.99E-15,-9.040808648,0.849413299,-3.017196682,-0.000147271
-7.193351102,1.089901221,3.268543591,-2.14E-15,-9.075503983,0.845074941,-3.01719686,0.00013709
-7.263006409,1.081010601,3.268543591,2.85E-15,-9.110199319,0.840736584,-3.017196695,-0.000127615
-7.332661716,1.072119981,3.268543591,-4.61E-15,-9.144894654,0.836398226,-3.017196849,0.000118796
-7.402317023,1.063229361,3.268543591,1.73E-15,-9.179589989,0.832059868,-3.017196705,-0.000110588
-7.47197233,1.054338741,3.268543591,1.81E-15,-9.214285324,0.827721511,-3.017196839,0.00010295
-7.541627638,1.045448122,3.268543591,6.93E-16,-9.24898066,0.823383153,-3.017196714,-9.58E-05
-7.611282945,1.036557502,3.268543591,-6.71E-16,-9.283675995,0.819044796,-3.01719683,8.92E-05
-7.680938252,1.027666882,3.268543591,6.03E-16,-9.31837133,0.814706438,-3.017196722,-8.31E-05
-7.750593559,1.018776262,3.268543591,7.27E-16,-9.353066665,0.81036808,-3.017196823,7.73E-05
-7.820248866,1.009885642,3.268543591,2.82E-16,-9.387762001,0.806029723,-3.017196729,-7.20E-05
-7.889904173,1.000995022,3.268543591,-3.14E-16,-9.422457336,0.801691365,-3.017196816,6.70E-05
-7.959559481,0.992104402,3.268543591,-8.87E-16,-9.457152671,0.797353008,-3.017196735,-6.24E-05
-8.029214788,0.983213782,3.268543591,-1.87E-15,-9.491848006,0.79301465,-3.017196811,5.81E-05
-8.098870095,0.974323162,3.268543591,-1.39E-15,-9.526543342,0.788676293,-3.017196741,-5.41E-05
-8.168525402,0.965432542,3.268543591,-1.05E-15,-9.561238677,0.784337935,-3.017196806,5.04E-05
-8.238180709,0.956541922,3.268543591,-2.02E-15,-9.595934012,0.779999577,-3.017196745,-4.70E-05
-8.307836016,0.947651302,3.268543591,-1.57E-16,-9.630629347,0.77566122,-3.017196801,4.38E-05
-8.377491323,0.938760683,3.268543591,2.52E-15,-9.665324683,0.771322862,-3.017196749,-4.08E-05
-8.447146631,0.929870063,3.268543591,1.90E-15,-9.700020018,0.766984505,-3.017196798,3.80E-05
-8.516801938,0.920979443,3.268543591,1.41E-15,-9.734715353,0.762646147,-3.017196753,-3.54E-05
-8.586457245,0.912088823,3.268543591,1.49E-15,-9.769410688,0.758307789,-3.017196795,3.30E-05
-8.656112552,0.903198203,3.268543591,1.06E-15,-9.804106024,0.753969432,-3.017196756,-3.08E-05
-8.725767859,0.894307583,3.268543591,1.80E-15,-9.838801359,0.749631074,-3.017196792,2.87E-05
-8.795423166,0.885416963,3.268543591,2.09E-15,-9.873496694,0.745292717,-3.017196758,-2.68E-05
-8.865078474,0.876526343,3.268543591,7.94E-17,-9.908192029,0.740954359,-3.017196789,2.50E-05
-8.934733781,0.867635723,3.268543591,1.34E-16,-9.942887365,0.736616001,-3.01719676,-2.33E-05
-9.004389088,0.858745103,3.268543591,1.59E-15,-9.9775827,0.732277644,-3.017196787,2.18E-05
-9.074044395,0.849854483,3.268543591,5.81E-16,-10.01227804,0.727939286,-3.017196762,-2.03E-05
-9.143699702,0.840963863,3.268543591,5.76E-17,-10.04697337,0.723600929,-3.017196786,1.90E-05
-9.213355009,0.832073244,3.268543591,3.52E-16,-10.08166871,0.719262571,-3.017196764,-1.78E-05
-9.283010316,0.823182624,3.268543591,-2.30E-16,-10.11636404,0.714924214,-3.017196784,1.67E-05
-9.352665624,0.814292004,3.268543591,-6.53E-16,-10.15105938,0.710585856,-3.017196766,-1.56E-05
-9.422320931,0.805401384,3.268543591,2.88E-16,-10.18575471,0.706247498,-3.017196783,1.46E-05
-9.491976238,0.796510764,3.268543591,1.47E-15,-10.22045005,0.701909141,-3.017196767,-1.38E-05
-9.561631545,0.787620144,3.268543591,1.58E-15,-10.25514538,0.697570783,-3.017196781,1.29E-05
-9.631286852,0.778729524,3.268543591,3.17E-16,-10.28984072,0.693232426,-3.017196768,-1.22E-05
-9.700942159,0.769838904,3.268543591,2.23E-16,-10.32453605,0.688894068,-3.01719678,1.15E-05
-9.770597466,0.760948284,3.268543591,1.37E-15,-10.35923139,0.68455571,-3.017196769,-1.08E-05
-9.840252774,0.752057664,3.268543591,1.88E-15,-10.39392672,0.680217353,-3.017196779,1.03E-05
-9.909908081,0.743167044,3.268543591,1.66E-15,-10.42862206,0.675878995,-3.01719677,-9.75E-06
-9.979563388,0.734276424,3.268543591,1.42E-15,-10.46331739,0.671540638,-3.017196778,9.27E-06
-10.0492187,0.725385804,3.268543591,1.15E-15,-10.49801273,0.66720228,-3.017196771,-8.85E-06
-10.118874,0.716495185,3.268543591,7.34E-16,-10.53270806,0.662863923,-3.017196778,8.46E-06
-10.18852931,0.707604565,3.268543591,7.10E-16,-10.5674034,0.658525565,-3.017196772,-8.13E-06
-10.25818462,0.698713945,3.268543591,8.74E-16,-10.60209873,0.654187207,-3.017196777,7.83E-06
-10.32783992,0.689823325,3.268543591,9.47E-16,-10.63679407,0.64984885,-3.017196772,-7.57E-06
-10.39749523,0.680932705,3.268543591,6.73E-16,-10.67148941,0.645510492,-3.017196776,7.36E-06
-10.46715054,0.672042085,3.268543591,1.20E-16,-10.70618474,0.641172135,-3.017196773,-7.18E-06
-10.53680585,0.663151465,3.268543591,-6.23E-16,-10.74088008,0.636833777,-3.017196775,7.03E-06
-10.60646115,0.654260845,3.268543591,-5.45E-16,-10.77557541,0.632495419,-3.017196774,-6.93E-06
-10.67611646,0.645370225,3.268543591,1.43E-16,-10.81027075,0.628157062,-3.017196775,6.86E-06
-10.74577177,0.636479605,3.268543591,2.74E-16,-10.84496608,0.623818704,-3.017196774,-6.81E-06
0,0,0,0.999984185,-2.36,5.87,1.570796327,0.999999166
0.074714968,0.002796344,0.074818733,0.999991926,-2.360697622,5.907344294,1.608153629,0.99999956
0.149011888,0.011169741,0.149637742,0.999991553,-2.362789515,5.944636477,1.645510937,0.999999494
0.222475047,0.025073348,0.224456721,0.999991128,-2.36627276,5.981824511,1.682868242,0.999999412
0.2946934,0.044429368,0.299275666,0.999990642,-2.371142497,6.018856506,1.720225544,0.999999309
0.365262866,0.069129497,0.374094571,0.999990088,-2.377391929,6.055680785,1.757582841,0.999999176
0.433788594,0.099035529,0.448913433,0.999989452,-2.385012337,6.092245964,1.794940133,0.999998999
0.499887164,0.133980128,0.523732243,0.999988721,-2.393993086,6.12850102,1.832297417,0.99999876
0.563188743,0.173767767,0.598550994,0.999987876,-2.404321644,6.164395362,1.86965469,0.999998423
0.623339145,0.218175821,0.673369677,0.999986894,-2.415983599,6.199878904,1.907011947,0.999997927
0.680001817,0.266955812,0.748188281,0.999985747,-2.428962676,6.234902132,1.944369181,0.999997156
0.732859726,0.319834802,0.82300679,0.999984396,-2.443240764,6.269416175,1.981726376,0.999995858
0.781617126,0.376516917,0.89782519,0.999982795,-2.458797937,6.303372873,2.019083502,0.99999342
0.826001217,0.436685003,0.972643458,0.999980876,-2.475612482,6.336724844,2.05644048,0.999988001
0.865763672,0.500002405,1.047461567,0.999978556,-2.493660929,6.369425555,2.093797055,0.999971817
0.900682025,0.566114846,1.122279483,0.999975714,-2.512918055,6.401429401,2.13115162,0.999880346
0.930560919,0.634652412,1.19709716,0.999972184,-2.533237504,6.432772396,2.160789813,0.586860268
0.955233197,0.705231623,1.271914539,0.999967729,-2.554030547,6.463808169,2.161375176,-0.555521657
0.974560842,0.777457578,1.346731537,0.999961997,-2.574824189,6.49484354,2.160828462,0.526252206
0.988435747,0.850926167,1.421548038,0.999954453,-2.595617189,6.52587934,2.161333843,-0.499195577
0.996780326,0.925226333,1.496363876,0.999944248,-2.616410769,6.556914752,2.160865802,0.474138054
0.999547952,0.999942376,1.571178797,0.99992997,-2.637203844,6.587950501,2.161301364,-0.450819364
0.996723223,1.074656284,1.645992404,0.999909133,-2.657997359,6.618985957,2.16089407,0.429014063
0.988322064,1.148950079,1.720804031,0.999877017,-2.678790489,6.65002167,2.161276569,-0.408536208
0.974391664,1.222408177,1.795612464,0.999823755,-2.699583958,6.681057156,2.160915983,0.389231499
0.955010266,1.294619747,1.870415239,0.999725795,-2.720377124,6.712092845,2.161256998,-0.370974557
0.93028688,1.365181111,1.94520646,0.999514895,-2.741170564,6.74312835,2.160933658,0.353663886
0.900361173,1.433698336,2.019967545,0.998920211,-2.761963754,6.774164024,2.16124086,-0.337217214
0.865405729,1.499791474,2.09459516,0.995947145,-2.782757175,6.805199542,2.160948546,0.321567564
0.825836941,1.563241387,2.162213663,0.811559946,-2.803550381,6.836235204,2.161227004,-0.306659745
0.783858075,1.625174011,2.170741122,-0.583612851,-2.824343789,6.867270732,2.160961536,0.292447378
0.741784465,1.687042791,2.16526761,0.437300675,-2.845137006,6.898306387,2.161214756,-0.278890703
0.699757807,1.748943637,2.169221287,-0.331615119,-2.865930403,6.929341921,2.160973133,0.265954904
0.657699973,1.810823384,2.16627389,0.252828382,-2.88672363,6.96037757,2.16120374,-0.253608887
0.615664427,1.872718315,2.168500378,-0.193312245,-2.907517019,6.991413109,2.160983622,0.241824417
0.57361238,1.93460206,2.166806791,0.148041058,-2.928310253,7.022448753,2.161193737,-0.230575479
0.531572718,1.996494232,2.168099922,-0.113474427,-2.949103636,7.053484298,2.160993172,0.219837839
0.489523656,2.058380027,2.167110429,0.08702432,-2.969896876,7.084519937,2.161184612,-0.209588717
0.447481753,2.12027069,2.167868519,-0.066759833,-2.990690252,7.115555486,2.161001895,0.199806566
0.405434376,2.182157636,2.167287298,0.051223226,-3.011483499,7.146591121,2.161176272,-0.190470902
0.363391188,2.244047431,2.167733102,-0.039306445,-3.032276869,7.177626674,2.161009869,0.181562186
0.321344789,2.305935044,2.16739108,0.030163872,-3.053070121,7.208662306,2.161168646,-0.173061736
0.279300851,2.36782433,2.167653518,-0.023148666,-3.073863487,7.239697862,2.161017161,0.16495166
0.237255025,2.429712334,2.16745213,0.017765359,-3.094656744,7.27073349,2.161161675,-0.157214806
0.195210648,2.491601322,2.167606678,-0.013634129,-3.115450104,7.30176905,2.161023825,0.14983472
0.153165158,2.553489555,2.167488072,0.010463668,-3.136243366,7.332804675,2.161155306,-0.142795616
0.111120522,2.615378367,2.167579096,-0.008030496,-3.157036722,7.363840237,2.161029911,0.136082345
0.069075231,2.677266735,2.167509239,0.006163138,-3.177829988,7.39487586,2.161149491,-0.129680376
0.027030443,2.739155444,2.167562852,-0.004730009,-3.19862334,7.425911425,2.161035465,0.123575766
-0.015014731,2.801043891,2.167521706,0.003630133,-3.21941661,7.456947045,2.161144187,-0.117755147
-0.057059609,2.86293254,2.167553284,-0.002786014,-3.240209958,7.487982612,2.161040531,0.112205703
-0.099104714,2.924821034,2.167529049,0.00213818,-3.261003231,7.51901823,2.161139351,-0.106915154
-0.141149645,2.986709646,2.167547648,-0.001640987,-3.281796576,7.5500538,2.161045147,0.101871733
-0.18319471,3.048598167,2.167533374,0.001259407,-3.302589853,7.581089415,2.161134945,-0.097064174
-0.225239672,3.110486759,2.167544329,-0.000966556,-3.323383195,7.612124987,2.161049351,0.092481693
-0.267284713,3.172375296,2.167535921,0.000741802,-3.344176474,7.643160601,2.161130934,-0.088113969
-0.309329693,3.234263875,2.167542374,-0.000569311,-3.364969813,7.674196174,2.161053178,0.083951128
-0.35137472,3.296152422,2.167537422,0.000436928,-3.385763095,7.705231786,2.161127283,-0.079983729
-0.393419711,3.358040994,2.167541222,-0.000335329,-3.406556432,7.736267362,2.16105666,0.076202745
-0.435464729,3.419929546,2.167538305,0.000257355,-3.427349717,7.767302972,2.161123963,-0.072599547
-0.477509727,3.481818114,2.167540544,-0.000197512,-3.448143051,7.798338549,2.161059826,0.069165891
-0.51955474,3.54370667,2.167538826,0.000151584,-3.468936338,7.829374157,2.161120943,-0.065893901
-0.561599742,3.605595234,2.167540145,-0.000116336,-3.489729669,7.860409736,2.161062706,0.062776055
-0.603644752,3.667483792,2.167539133,8.93E-05,-3.510522959,7.891445343,2.161118198,-0.059805169
-0.645689756,3.729372356,2.167539909,-6.85E-05,-3.531316288,7.922480923,2.161065323,0.056974385
-0.687734765,3.791260915,2.167539313,5.26E-05,-3.552109579,7.953516528,2.161115703,-0.054277158
-0.729779769,3.853149477,2.167539771,-4.04E-05,-3.572902907,7.984552109,2.161067701,0.051707238
-0.771824778,3.915038037,2.16753942,3.10E-05,-3.5936962,8.015587714,2.161113437,-0.049258663
-0.813869783,3.976926599,2.167539689,-2.38E-05,-3.614489527,8.046623296,2.161069861,0.046925746
-0.85591479,4.038815159,2.167539482,1.82E-05,-3.635282821,8.0776589,2.161111378,-0.04470306
-0.897959796,4.10070372,2.167539641,-1.40E-05,-3.656076146,8.108694483,2.161071823,0.042585427
-0.940004803,4.162592281,2.167539519,1.07E-05,-3.676869442,8.139730086,2.161109508,-0.04056791
-0.98204981,4.224480842,2.167539613,-8.25E-06,-3.697662765,8.17076567,2.161073605,0.0386458
-1.024094817,4.286369403,2.167539541,6.33E-06,-3.718456062,8.201801272,2.161107809,-0.036814608
-1.066139823,4.348257964,2.167539596,-4.86E-06,-3.739249384,8.232836857,2.161075223,0.035070051
-1.10818483,4.410146525,2.167539554,3.73E-06,-3.760042683,8.263872458,2.161106267,-0.033408048
-1.150229836,4.472035086,2.167539586,-2.86E-06,-3.780836004,8.294908043,2.161076693,0.031824706
-1.192274843,4.533923646,2.167539561,2.20E-06,-3.801629303,8.325943644,2.161104867,-0.030316315
-1.234319849,4.595812207,2.16753958,-1.69E-06,-3.822422623,8.35697923,2.161078027,0.028879339
-1.276364856,4.657700768,2.167539566,1.29E-06,-3.843215923,8.38801483,2.161103597,-0.027510406
-1.318409863,4.719589329,2.167539577,-9.93E-07,-3.864009243,8.419050417,2.161079238,0.026206303
-1.360454869,4.78147789,2.167539568,7.62E-07,-3.884802544,8.450086016,2.161102443,-0.024963968
-1.402499876,4.843366451,2.167539575,-5.85E-07,-3.905595862,8.481121603,2.161080337,0.023780481
-1.444544882,4.905255012,2.16753957,4.49E-07,-3.926389164,8.512157202,2.161101396,-0.022653061
-1.486589889,4.967143573,2.167539574,-3.44E-07,-3.947182482,8.54319279,2.161081335,0.021579057
-1.528634896,5.029032134,2.167539571,2.64E-07,-3.967975784,8.574228388,2.161100445,-0.020555944
-1.570679902,5.090920695,2.167539573,-2.03E-07,-3.988769101,8.605263976,2.16108224,0.019581313
-1.612724909,5.152809256,2.167539571,1.56E-07,-4.009562405,8.636299574,2.161099582,-0.01865287
-1.654769915,5.214697817,2.167539573,-1.19E-07,-4.030355721,8.667335163,2.161083062,0.017768431
-1.696814922,5.276586378,2.167539572,9.17E-08,-4.051149025,8.69837076,2.161098799,-0.016925912
-1.738859928,5.338474938,2.167539572,-7.04E-08,-4.071942341,8.729406349,2.161083808,0.016123329
-1.780904935,5.400363499,2.167539572,5.40E-08,-4.092735645,8.760441946,2.161098089,-0.015358791
-1.822949942,5.46225206,2.167539572,-4.15E-08,-4.11352896,8.791477536,2.161084485,0.014630496
-1.864994948,5.524140621,2.167539572,3.18E-08,-4.134322265,8.822513132,2.161097444,-0.013936729
-1.907039955,5.586029182,2.167539572,-2.44E-08,-4.15511558,8.853548722,2.161085099,0.013275854
-1.949084961,5.647917743,2.167539572,1.87E-08,-4.175908885,8.884584318,2.161096858,-0.012646313
-1.991129968,5.709806304,2.167539572,-1.44E-08,-4.1967022,8.915619909,2.161085657,0.012046621
-2.033174975,5.771694865,2.167539572,1.10E-08,-4.217495506,8.946655505,2.161096327,-0.011475365
