x_final,y_final,x,y,theta,input
-5,10,0.389020402,0.08088544,0.4,1
-5,10,0.39819161,0.084871533,0.41,1
-5,10,0.4073225,0.088949138,0.42,1
-5,10,0.416412157,0.093117846,0.43,1
-5,10,0.425459674,0.09737724,0.44,1
-5,10,0.434464145,0.101726896,0.45,1
-5,10,0.44342467,0.106166377,0.46,1
-5,10,0.452340353,0.11069524,0.47,1
-5,10,0.461210302,0.115313031,0.48,1
-5,10,0.470033631,0.12001929,0.49,1
-5,10,0.478809456,0.124813546,0.5,1
-5,10,0.487536901,0.129695318,0.51,1
-5,10,0.496215093,0.13466412,0.52,1
-5,10,0.504843164,0.139719453,0.53,1
-5,10,0.513420251,0.144860813,0.54,1
-5,10,0.521945496,0.150087685,0.55,1
-5,10,0.530418047,0.155399547,0.56,1
-5,10,0.538837057,0.160795868,0.57,1
-5,10,0.547201683,0.166276107,0.58,1
-5,10,0.55551109,0.171839717,0.59,1
-5,10,0.563764446,0.177486142,0.6,1
-5,10,0.571960926,0.183214817,0.61,1
-5,10,0.580099711,0.189025168,0.62,1
-5,10,0.588179986,0.194916616,0.63,1
-5,10,0.596200944,0.20088857,0.64,1
-5,10,0.604161782,0.206940434,0.65,1
-5,10,0.612061704,0.213071603,0.66,1
-5,10,0.61989992,0.219281463,0.67,1
-5,10,0.627675648,0.225569393,0.68,1
-5,10,0.635388108,0.231934765,0.69,1
-5,10,0.64303653,0.238376941,0.7,1
-5,10,0.650620148,0.244895279,0.71,1
-5,10,0.658138206,0.251489126,0.72,1
-5,10,0.66558995,0.258157822,0.73,1
-5,10,0.672974635,0.264900701,0.74,1
-5,10,0.680291524,0.271717089,0.75,1
-5,10,0.687539884,0.278606303,0.76,1
-5,10,0.694718991,0.285567656,0.77,1
-5,10,0.701828126,0.29260045,0.78,1
-5,10,0.708866579,0.299703983,0.79,1
-5,10,0.715833646,0.306877544,0.8,1
-5,10,0.722728631,0.314120415,0.81,1
-5,10,0.729550843,0.321431874,0.82,1
-5,10,0.7362996,0.328811187,0.83,1
-5,10,0.742974229,0.336257619,0.84,1
-5,10,0.74957406,0.343770423,0.85,1
-5,10,0.756098435,0.351348848,0.86,1
-5,10,0.7625467,0.358992138,0.87,1
-5,10,0.768918212,0.366699526,0.88,1
-5,10,0.775212332,0.374470244,0.89,1
-5,10,0.781428432,0.382303513,0.9,1
-5,10,0.787565889,0.39019855,0.91,1
-5,10,0.793624091,0.398154567,0.92,1
-5,10,0.799602431,0.406170766,0.93,1
-5,10,0.805500311,0.414246347,0.94,1
-5,10,0.811317142,0.422380502,0.95,1
-5,10,0.817052342,0.430572418,0.96,1
-5,10,0.822705337,0.438821275,0.97,1
-5,10,0.828275562,0.447126249,0.98,1
-5,10,0.833762461,0.455486508,0.99,1
-5,10,0.839165484,0.463901218,1,1
-5,10,0.844484091,0.472369537,1.01,1
-5,10,0.849717751,0.480890617,1.02,1
-5,10,0.854865939,0.489463607,1.03,1
-5,10,0.859928142,0.498087649,1.04,1
-5,10,0.864903852,0.506761881,1.05,1
-5,10,0.869792573,0.515485436,1.06,1
-5,10,0.874593815,0.524257441,1.07,1
-5,10,0.879307099,0.533077019,1.08,1
-5,10,0.883931953,0.541943288,1.09,1
-5,10,0.888467914,0.550855362,1.1,1
-5,10,0.892914529,0.559812349,1.11,1
-5,10,0.897271354,0.568813353,1.12,1
-5,10,0.901537952,0.577857475,1.13,1
-5,10,0.905713897,0.58694381,1.14,1
-5,10,0.909798771,0.59607145,1.15,1
-5,10,0.913792166,0.605239481,1.16,1
-5,10,0.917693683,0.614446987,1.17,1
-5,10,0.921502931,0.623693047,1.18,1
-5,10,0.92521953,0.632976736,1.19,1
-5,10,0.928843108,0.642297127,1.2,1
-5,10,0.932373302,0.651653287,1.21,1
-5,10,0.935809759,0.661044281,1.22,1
-5,10,0.939152136,0.670469169,1.23,1
-5,10,0.942400099,0.679927009,1.24,1
-5,10,0.945553323,0.689416855,1.25,1
-5,10,0.948611492,0.698937758,1.26,1
-5,10,0.951574301,0.708488767,1.27,1
-5,10,0.954441453,0.718068926,1.28,1
-5,10,0.957212662,0.727677276,1.29,1
-5,10,0.95988765,0.737312858,1.3,1
-5,10,0.96246615,0.746974708,1.31,1
-5,10,0.964947905,0.756661859,1.32,1
-5,10,0.967332665,0.766373342,1.33,1
-5,10,0.969620193,0.776108188,1.34,1
-5,10,0.97181026,0.785865421,1.35,1
-5,10,0.973902647,0.795644067,1.36,1
-5,10,0.975897144,0.805443148,1.37,1
-5,10,0.977793552,0.815261683,1.38,1
-5,10,0.979591682,0.825098691,1.39,1
-5,10,0.981291354,0.834953189,1.4,1
-5,10,0.982892397,0.84482419,1.41,1
-5,10,0.984394651,0.854710707,1.42,1
-5,10,0.985797967,0.864611753,1.43,1
-5,10,0.987102205,0.874526337,1.44,1
-5,10,0.988307232,0.884453466,1.45,1
-5,10,0.98941293,0.89439215,1.46,1
-5,10,0.990419187,0.904341394,1.47,1
-5,10,0.991325904,0.914300202,1.48,1
-5,10,0.992132988,0.92426758,1.49,1
-5,10,0.99284036,0.934242529,1.5,1
-5,10,0.993447949,0.944224054,1.51,1
-5,10,0.993955694,0.954211156,1.52,1
-5,10,0.994363544,0.964202835,1.53,1
-5,10,0.994671459,0.974198093,1.54,1
-5,10,0.994879407,0.984195931,1.55,1
-5,10,0.994987368,0.994195348,1.56,1
-5,10,0.994995331,1.004195345,1.57,1
-5,10,0.994903296,1.014194921,1.58,1
-5,10,0.994711271,1.024193078,1.59,1
-5,10,0.994419276,1.034188814,1.6,1
-5,10,0.994027339,1.04418113,1.61,1
-5,10,0.993535501,1.054169027,1.62,1
-5,10,0.99294381,1.064151507,1.63,1
-5,10,0.992252326,1.074127571,1.64,1
-5,10,0.991461117,1.084096221,1.65,1
-5,10,0.990570263,1.094056461,1.66,1
-5,10,0.989579852,1.104007295,1.67,1
-5,10,0.988489985,1.113947727,1.68,1
-5,10,0.987300769,1.123876763,1.69,1
-5,10,0.986012324,1.133793411,1.7,1
-5,10,0.984624779,1.143696679,1.71,1
-5,10,0.983138272,1.153585577,1.72,1
-5,10,0.981552952,1.163459115,1.73,1
-5,10,0.979868977,1.173316307,1.74,1
-5,10,0.978086517,1.183156167,1.75,1
-5,10,0.976205748,1.19297771,1.76,1
-5,10,0.97422686,1.202779955,1.77,1
-5,10,0.97215005,1.212561921,1.78,1
-5,10,0.969975526,1.22232263,1.79,1
-5,10,0.967703505,1.232061106,1.8,1
-5,10,0.965334215,1.241776376,1.81,1
-5,10,0.962867891,1.251467467,1.82,1
-5,10,0.960304782,1.261133411,1.83,1
-5,10,0.957645144,1.270773241,1.84,1
-5,10,0.954889241,1.280385993,1.85,1
-5,10,0.952037351,1.289970706,1.86,1
-5,10,0.949089757,1.299526421,1.87,1
-5,10,0.946046755,1.309052183,1.88,1
-5,10,0.94290865,1.318547039,1.89,1
-5,10,0.939675754,1.32801004,1.9,1
-5,10,0.936348392,1.337440239,1.91,1
-5,10,0.932926895,1.346836694,1.92,1
-5,10,0.929411607,1.356198464,1.93,1
-5,10,0.925802878,1.365524615,1.94,1
-5,10,0.92210107,1.374814212,1.95,1
-5,10,0.918306552,1.384066327,1.96,1
-5,10,0.914419704,1.393280035,1.97,1
-5,10,0.910440916,1.402454415,1.98,1
-5,10,0.906370584,1.411588548,1.99,1
-5,10,0.902209115,1.420681522,2,1
-5,10,0.897956927,1.429732428,2.01,1
-5,10,0.893614443,1.43874036,2.02,1
-5,10,0.889182099,1.447704417,2.03,1
-5,10,0.884660337,1.456623704,2.04,1
-5,10,0.88004961,1.465497328,2.05,1
-5,10,0.875350379,1.474324401,2.06,1
-5,10,0.870563114,1.483104042,2.07,1
-5,10,0.865688293,1.491835372,2.08,1
-5,10,0.860726404,1.500517517,2.09,1
-5,10,0.855677943,1.509149611,2.1,1
-5,10,0.850543415,1.517730789,2.11,1
-5,10,0.845323333,1.526260194,2.12,1
-5,10,0.840018219,1.534736973,2.13,1
-5,10,0.834628605,1.543160277,2.14,1
-5,10,0.829155028,1.551529265,2.15,1
-5,10,0.823598037,1.559843099,2.16,1
-5,10,0.817958186,1.568100949,2.17,1
-5,10,0.812318336,1.576358799,2.17,0
-5,10,0.806678485,1.584616649,2.17,0
-5,10,0.801038635,1.592874499,2.17,0
-5,10,0.795398784,1.601132349,2.17,0
-5,10,0.789758933,1.609390199,2.17,0
-5,10,0.784119083,1.617648049,2.17,0
-5,10,0.778479232,1.625905899,2.17,0
-5,10,0.772839382,1.634163749,2.17,0
-5,10,0.767199531,1.642421599,2.17,0
-5,10,0.761559681,1.650679449,2.17,0
-5,10,0.75591983,1.658937299,2.17,0
-5,10,0.750279979,1.667195148,2.17,0
-5,10,0.744640129,1.675452998,2.17,0
-5,10,0.739000278,1.683710848,2.17,0
-5,10,0.733360428,1.691968698,2.17,0
-5,10,0.727720577,1.700226548,2.17,0
-5,10,0.722080726,1.708484398,2.17,0
-5,10,0.716440876,1.716742248,2.17,0
-5,10,0.710801025,1.725000098,2.17,0
-5,10,0.705161175,1.733257948,2.17,0
-5,10,0.699521324,1.741515798,2.17,0
-5,10,0.693881474,1.749773648,2.17,0
-5,10,0.688241623,1.758031498,2.17,0
-5,10,0.682601772,1.766289348,2.17,0
-5,10,0.676961922,1.774547198,2.17,0
-5,10,0.671322071,1.782805048,2.17,0
-5,10,0.665682221,1.791062897,2.17,0
-5,10,0.66004237,1.799320747,2.17,0
-5,10,0.65440252,1.807578597,2.17,0
-5,10,0.648762669,1.815836447,2.17,0
-5,10,0.643122818,1.824094297,2.17,0
-5,10,0.637482968,1.832352147,2.17,0
-5,10,0.631843117,1.840609997,2.17,0
-5,10,0.626203267,1.848867847,2.17,0
-5,10,0.620563416,1.857125697,2.17,0
-5,10,0.614923566,1.865383547,2.17,0
-5,10,0.609283715,1.873641397,2.17,0
-5,10,0.603643864,1.881899247,2.17,0
-5,10,0.598004014,1.890157097,2.17,0
-5,10,0.592364163,1.898414947,2.17,0
-5,10,0.586724313,1.906672796,2.17,0
-5,10,0.581084462,1.914930646,2.17,0
-5,10,0.575444612,1.923188496,2.17,0
-5,10,0.569804761,1.931446346,2.17,0
-5,10,0.56416491,1.939704196,2.17,0
-5,10,0.55852506,1.947962046,2.17,0
-5,10,0.552885209,1.956219896,2.17,0
-5,10,0.547163063,1.964420936,2.18,1
-5,10,0.541523213,1.972678785,2.17,-1
-5,10,0.535801067,1.980879825,2.18,1
-5,10,0.530161217,1.989137675,2.17,-1
-5,10,0.524439071,1.997338714,2.18,1
-5,10,0.51879922,2.005596564,2.17,-1
-5,10,0.513077075,2.013797604,2.18,1
-5,10,0.507437224,2.022055454,2.17,-1
-5,10,0.501715078,2.030256493,2.18,1
-5,10,0.496075228,2.038514343,2.17,-1
-5,10,0.490353082,2.046715383,2.18,1
-5,10,0.484713232,2.054973233,2.17,-1
-5,10,0.478991086,2.063174272,2.18,1
-5,10,0.473351235,2.071432122,2.17,-1
-5,10,0.46762909,2.079633161,2.18,1
-5,10,0.461989239,2.087891011,2.17,-1
-5,10,0.456267093,2.096092051,2.18,1
-5,10,0.450627243,2.104349901,2.17,-1
-5,10,0.444905097,2.11255094,2.18,1
-5,10,0.439265246,2.12080879,2.17,-1
-5,10,0.433543101,2.12900983,2.18,1
-5,10,0.42790325,2.13726768,2.17,-1
-5,10,0.422181104,2.145468719,2.18,1
-5,10,0.416541254,2.153726569,2.17,-1
-5,10,0.410819108,2.161927608,2.18,1
-5,10,0.405179258,2.170185458,2.17,-1
-5,10,0.399457112,2.178386498,2.18,1
-5,10,0.393817261,2.186644348,2.17,-1
-5,10,0.388095116,2.194845387,2.18,1
-5,10,0.382455265,2.203103237,2.17,-1
-5,10,0.376733119,2.211304277,2.18,1
-5,10,0.371093269,2.219562127,2.17,-1
-5,10,0.365371123,2.227763166,2.18,1
-5,10,0.359731272,2.236021016,2.17,-1
-5,10,0.354009127,2.244222055,2.18,1
-5,10,0.348369276,2.252479905,2.17,-1
-5,10,0.34264713,2.260680945,2.18,1
-5,10,0.33700728,2.268938795,2.17,-1
-5,10,0.331285134,2.277139834,2.18,1
-5,10,0.325645284,2.285397684,2.17,-1
-5,10,0.319923138,2.293598724,2.18,1
-5,10,0.314283287,2.301856574,2.17,-1
-5,10,0.308561142,2.310057613,2.18,1
-5,10,0.302921291,2.318315463,2.17,-1
-5,10,0.297199145,2.326516503,2.18,1
-5,10,0.291559295,2.334774352,2.17,-1
-5,10,0.285837149,2.342975392,2.18,1
-5,10,0.280197298,2.351233242,2.17,-1
-5,10,0.274475153,2.359434281,2.18,1
-5,10,0.268835302,2.367692131,2.17,-1
-5,10,0.263113156,2.375893171,2.18,1
-5,10,0.257473306,2.384151021,2.17,-1
-5,10,0.25175116,2.39235206,2.18,1
-5,10,0.24611131,2.40060991,2.17,-1
-5,10,0.240389164,2.40881095,2.18,1
-5,10,0.234749313,2.417068799,2.17,-1
-5,10,0.229027168,2.425269839,2.18,1
-5,10,0.223387317,2.433527689,2.17,-1
-5,10,0.217665171,2.441728728,2.18,1
-5,10,0.212025321,2.449986578,2.17,-1
-5,10,0.206303175,2.458187618,2.18,1
-5,10,0.200663324,2.466445468,2.17,-1
-5,10,0.194941179,2.474646507,2.18,1
-5,10,0.189301328,2.482904357,2.17,-1
-5,10,0.183579182,2.491105397,2.18,1
-5,10,0.177939332,2.499363247,2.17,-1
-5,10,0.172217186,2.507564286,2.18,1
-5,10,0.166577336,2.515822136,2.17,-1
-5,10,0.16085519,2.524023175,2.18,1
-5,10,0.155215339,2.532281025,2.17,-1
-5,10,0.149493194,2.540482065,2.18,1
-5,10,0.143853343,2.548739915,2.17,-1
-5,10,0.138131197,2.556940954,2.18,1
-5,10,0.132491347,2.565198804,2.17,-1
-5,10,0.126769201,2.573399844,2.18,1
-5,10,0.12112935,2.581657694,2.17,-1
-5,10,0.115407205,2.589858733,2.18,1
-5,10,0.109767354,2.598116583,2.17,-1
-5,10,0.104045208,2.606317622,2.18,1
-5,10,0.098405358,2.614575472,2.17,-1
-5,10,0.092683212,2.622776512,2.18,1
-5,10,0.087043362,2.631034362,2.17,-1
-5,10,0.081321216,2.639235401,2.18,1
-5,10,0.075681365,2.647493251,2.17,-1
-5,10,0.06995922,2.655694291,2.18,1
-5,10,0.064319369,2.663952141,2.17,-1
-5,10,0.058597223,2.67215318,2.18,1
-5,10,0.052957373,2.68041103,2.17,-1
-5,10,0.047235227,2.688612069,2.18,1
-5,10,0.041595376,2.696869919,2.17,-1
-5,10,0.035873231,2.705070959,2.18,1
-5,10,0.03023338,2.713328809,2.17,-1
-5,10,0.024511234,2.721529848,2.18,1
-5,10,0.018871384,2.729787698,2.17,-1
-5,10,0.013149238,2.737988738,2.18,1
-5,10,0.007509388,2.746246588,2.17,-1
-5,10,0.001787242,2.754447627,2.18,1
-5,10,-0.003852609,2.762705477,2.17,-1
-5,10,-0.009574754,2.770906516,2.18,1
-5,10,-0.015214605,2.779164366,2.17,-1
-5,10,-0.020936751,2.787365406,2.18,1
-5,10,-0.026576601,2.795623256,2.17,-1
-5,10,-0.032298747,2.803824295,2.18,1
-5,10,-0.037938598,2.812082145,2.17,-1
-5,10,-0.043660743,2.820283185,2.18,1
-5,10,-0.049300594,2.828541035,2.17,-1
-5,10,-0.05502274,2.836742074,2.18,1
-5,10,-0.06066259,2.844999924,2.17,-1
-5,10,-0.066384736,2.853200964,2.18,1
-5,10,-0.072024586,2.861458813,2.17,-1
-5,10,-0.077746732,2.869659853,2.18,1
-5,10,-0.083386583,2.877917703,2.17,-1
-5,10,-0.089108728,2.886118742,2.18,1
-5,10,-0.094748579,2.894376592,2.17,-1
-5,10,-0.100470725,2.902577632,2.18,1
-5,10,-0.106110575,2.910835482,2.17,-1
-5,10,-0.111832721,2.919036521,2.18,1
-5,10,-0.117472572,2.927294371,2.17,-1
-5,10,-0.123194717,2.935495411,2.18,1
-5,10,-0.128834568,2.943753261,2.17,-1
-5,10,-0.134556714,2.9519543,2.18,1
-5,10,-0.140196564,2.96021215,2.17,-1
-5,10,-0.14591871,2.968413189,2.18,1
-5,10,-0.15155856,2.976671039,2.17,-1
-5,10,-0.157280706,2.984872079,2.18,1
-5,10,-0.162920557,2.993129929,2.17,-1
-5,10,-0.168642702,3.001330968,2.18,1
-5,10,-0.174282553,3.009588818,2.17,-1
-5,10,-0.180004699,3.017789858,2.18,1
-5,10,-0.185644549,3.026047708,2.17,-1
-5,10,-0.191366695,3.034248747,2.18,1
-5,10,-0.197006546,3.042506597,2.17,-1
-5,10,-0.202728691,3.050707636,2.18,1
-5,10,-0.208368542,3.058965486,2.17,-1
-5,10,-0.214090688,3.067166526,2.18,1
-5,10,-0.219730538,3.075424376,2.17,-1
-5,10,-0.225452684,3.083625415,2.18,1
-5,10,-0.231092534,3.091883265,2.17,-1
-5,10,-0.23681468,3.100084305,2.18,1
-5,10,-0.242454531,3.108342155,2.17,-1
-5,10,-0.248176676,3.116543194,2.18,1
-5,10,-0.253816527,3.124801044,2.17,-1
-5,10,-0.259538673,3.133002083,2.18,1
-5,10,-0.265178523,3.141259933,2.17,-1
-5,10,-0.270900669,3.149460973,2.18,1
-5,10,-0.27654052,3.157718823,2.17,-1
-5,10,-0.282262665,3.165919862,2.18,1
-5,10,-0.287902516,3.174177712,2.17,-1
-5,10,-0.293624662,3.182378752,2.18,1
-5,10,-0.299264512,3.190636602,2.17,-1
-5,10,-0.304986658,3.198837641,2.18,1
-5,10,-0.310626508,3.207095491,2.17,-1
-5,10,-0.316348654,3.21529653,2.18,1
-5,10,-0.321988505,3.22355438,2.17,-1
-5,10,-0.32771065,3.23175542,2.18,1
-5,10,-0.333350501,3.24001327,2.17,-1
-5,10,-0.339072647,3.248214309,2.18,1
-5,10,-0.344712497,3.256472159,2.17,-1
-5,10,-0.350434643,3.264673199,2.18,1
-5,10,-0.356074494,3.272931049,2.17,-1
-5,10,-0.361796639,3.281132088,2.18,1
-5,10,-0.36743649,3.289389938,2.17,-1
-5,10,-0.373158636,3.297590978,2.18,1
-5,10,-0.378798486,3.305848827,2.17,-1
-5,10,-0.384520632,3.314049867,2.18,1
-5,10,-0.390160482,3.322307717,2.17,-1
-5,10,-0.395882628,3.330508756,2.18,1
-5,10,-0.401522479,3.338766606,2.17,-1
-5,10,-0.407244624,3.346967646,2.18,1
-5,10,-0.412884475,3.355225496,2.17,-1
-5,10,-0.418606621,3.363426535,2.18,1
-5,10,-0.424246471,3.371684385,2.17,-1
-5,10,-0.429968617,3.379885425,2.18,1
-5,10,-0.435608468,3.388143274,2.17,-1
-5,10,-0.441330613,3.396344314,2.18,1
-5,10,-0.446970464,3.404602164,2.17,-1
-5,10,-0.45269261,3.412803203,2.18,1
-5,10,-0.45833246,3.421061053,2.17,-1
-5,10,-0.464054606,3.429262093,2.18,1
-5,10,-0.469694456,3.437519943,2.17,-1
-5,10,-0.475416602,3.445720982,2.18,1
-5,10,-0.481056453,3.453978832,2.17,-1
-5,10,-0.486778598,3.462179872,2.18,1
-5,10,-0.492418449,3.470437722,2.17,-1
-5,10,-0.498140595,3.478638761,2.18,1
-5,10,-0.503780445,3.486896611,2.17,-1
-5,10,-0.509502591,3.49509765,2.18,1
-5,10,-0.515142442,3.5033555,2.17,-1
-5,10,-0.520864587,3.51155654,2.18,1
-5,10,-0.526504438,3.51981439,2.17,-1
-5,10,-0.532226584,3.528015429,2.18,1
-5,10,-0.537866434,3.536273279,2.17,-1
-5,10,-0.54358858,3.544474319,2.18,1
-5,10,-0.54922843,3.552732169,2.17,-1
-5,10,-0.554950576,3.560933208,2.18,1
-5,10,-0.560590427,3.569191058,2.17,-1
-5,10,-0.566312572,3.577392097,2.18,1
-5,10,-0.571952423,3.585649947,2.17,-1
-5,10,-0.577674569,3.593850987,2.18,1
-5,10,-0.583314419,3.602108837,2.17,-1
-5,10,-0.589036565,3.610309876,2.18,1
-5,10,-0.594676415,3.618567726,2.17,-1
-5,10,-0.600398561,3.626768766,2.18,1
-5,10,-0.606038412,3.635026616,2.17,-1
-5,10,-0.611760557,3.643227655,2.18,1
-5,10,-0.617400408,3.651485505,2.17,-1
-5,10,-0.623122554,3.659686544,2.18,1
-5,10,-0.628762404,3.667944394,2.17,-1
-5,10,-0.63448455,3.676145434,2.18,1
-5,10,-0.640124401,3.684403284,2.17,-1
-5,10,-0.645846546,3.692604323,2.18,1
-5,10,-0.651486397,3.700862173,2.17,-1
-5,10,-0.657208543,3.709063213,2.18,1
-5,10,-0.662848393,3.717321063,2.17,-1
-5,10,-0.668570539,3.725522102,2.18,1
-5,10,-0.674210389,3.733779952,2.17,-1
-5,10,-0.679932535,3.741980992,2.18,1
-5,10,-0.685572386,3.750238841,2.17,-1
-5,10,-0.691294531,3.758439881,2.18,1
-5,10,-0.696934382,3.766697731,2.17,-1
-5,10,-0.702656528,3.77489877,2.18,1
-5,10,-0.708296378,3.78315662,2.17,-1
-5,10,-0.714018524,3.79135766,2.18,1
-5,10,-0.719658375,3.79961551,2.17,-1
-5,10,-0.72538052,3.807816549,2.18,1
-5,10,-0.731020371,3.816074399,2.17,-1
-5,10,-0.736742517,3.824275439,2.18,1
-5,10,-0.742382367,3.832533288,2.17,-1
-5,10,-0.748104513,3.840734328,2.18,1
-5,10,-0.753744363,3.848992178,2.17,-1
-5,10,-0.759466509,3.857193217,2.18,1
-5,10,-0.76510636,3.865451067,2.17,-1
-5,10,-0.770828505,3.873652107,2.18,1
-5,10,-0.776468356,3.881909957,2.17,-1
-5,10,-0.782190502,3.890110996,2.18,1
-5,10,-0.787830352,3.898368846,2.17,-1
-5,10,-0.793552498,3.906569886,2.18,1
-5,10,-0.799192349,3.914827736,2.17,-1
-5,10,-0.804914494,3.923028775,2.18,1
-5,10,-0.810554345,3.931286625,2.17,-1
-5,10,-0.816276491,3.939487664,2.18,1
-5,10,-0.821916341,3.947745514,2.17,-1
-5,10,-0.827638487,3.955946554,2.18,1
-5,10,-0.833278337,3.964204404,2.17,-1
-5,10,-0.839000483,3.972405443,2.18,1
-5,10,-0.844640334,3.980663293,2.17,-1
-5,10,-0.850362479,3.988864333,2.18,1
-5,10,-0.85600233,3.997122183,2.17,-1
-5,10,-0.861724476,4.005323222,2.18,1
-5,10,-0.867364326,4.013581072,2.17,-1
-5,10,-0.873086472,4.021782111,2.18,1
-5,10,-0.878726323,4.030039961,2.17,-1
-5,10,-0.884448468,4.038241001,2.18,1
-5,10,-0.890088319,4.046498851,2.17,-1
-5,10,-0.895810465,4.05469989,2.18,1
-5,10,-0.901450315,4.06295774,2.17,-1
-5,10,-0.907172461,4.07115878,2.18,1
-5,10,-0.912812311,4.07941663,2.17,-1
-5,10,-0.918534457,4.087617669,2.18,1
-5,10,-0.924174308,4.095875519,2.17,-1
-5,10,-0.929896453,4.104076558,2.18,1
-5,10,-0.935536304,4.112334408,2.17,-1
-5,10,-0.94125845,4.120535448,2.18,1
-5,10,-0.9468983,4.128793298,2.17,-1
-5,10,-0.952620446,4.136994337,2.18,1
-5,10,-0.958260297,4.145252187,2.17,-1
-5,10,-0.963982442,4.153453227,2.18,1
-5,10,-0.969622293,4.161711077,2.17,-1
-5,10,-0.975344439,4.169912116,2.18,1
-5,10,-0.980984289,4.178169966,2.17,-1
-5,10,-0.986706435,4.186371006,2.18,1
-5,10,-0.992346285,4.194628855,2.17,-1
-5,10,-0.998068431,4.202829895,2.18,1
-5,10,-1.003708282,4.211087745,2.17,-1
-5,10,-1.009430427,4.219288784,2.18,1
-5,10,-1.015070278,4.227546634,2.17,-1
-5,10,-1.020792424,4.235747674,2.18,1
-5,10,-1.026432274,4.244005524,2.17,-1
-5,10,-1.03215442,4.252206563,2.18,1
-5,10,-1.037794271,4.260464413,2.17,-1
-5,10,-1.043516416,4.268665453,2.18,1
-5,10,-1.049156267,4.276923302,2.17,-1
-5,10,-1.054878413,4.285124342,2.18,1
-5,10,-1.060518263,4.293382192,2.17,-1
-5,10,-1.066240409,4.301583231,2.18,1
-5,10,-1.071880259,4.309841081,2.17,-1
-5,10,-1.077602405,4.318042121,2.18,1
-5,10,-1.083242256,4.326299971,2.17,-1
-5,10,-1.088964401,4.33450101,2.18,1
-5,10,-1.094604252,4.34275886,2.17,-1
-5,10,-1.100326398,4.3509599,2.18,1
-5,10,-1.105966248,4.35921775,2.17,-1
-5,10,-1.111688394,4.367418789,2.18,1
-5,10,-1.117328245,4.375676639,2.17,-1
-5,10,-1.12305039,4.383877678,2.18,1
-5,10,-1.128690241,4.392135528,2.17,-1
-5,10,-1.134412387,4.400336568,2.18,1
-5,10,-1.140052237,4.408594418,2.17,-1
-5,10,-1.145774383,4.416795457,2.18,1
-5,10,-1.151414233,4.425053307,2.17,-1
-5,10,-1.157136379,4.433254347,2.18,1
-5,10,-1.16277623,4.441512197,2.17,-1
-5,10,-1.168498375,4.449713236,2.18,1
-5,10,-1.174138226,4.457971086,2.17,-1
-5,10,-1.179860372,4.466172125,2.18,1
-5,10,-1.185500222,4.474429975,2.17,-1
-5,10,-1.191222368,4.482631015,2.18,1
-5,10,-1.196862219,4.490888865,2.17,-1
-5,10,-1.202584364,4.499089904,2.18,1
-5,10,-1.208224215,4.507347754,2.17,-1
-5,10,-1.213946361,4.515548794,2.18,1
-5,10,-1.219586211,4.523806644,2.17,-1
-5,10,-1.225308357,4.532007683,2.18,1
-5,10,-1.230948207,4.540265533,2.17,-1
-5,10,-1.236670353,4.548466572,2.18,1
-5,10,-1.242310204,4.556724422,2.17,-1
-5,10,-1.248032349,4.564925462,2.18,1
-5,10,-1.2536722,4.573183312,2.17,-1
-5,10,-1.259394346,4.581384351,2.18,1
-5,10,-1.265034196,4.589642201,2.17,-1
-5,10,-1.270756342,4.597843241,2.18,1
-5,10,-1.276396193,4.606101091,2.17,-1
-5,10,-1.282118338,4.61430213,2.18,1
-5,10,-1.287758189,4.62255998,2.17,-1
-5,10,-1.293480335,4.63076102,2.18,1
-5,10,-1.299120185,4.639018869,2.17,-1
-5,10,-1.304842331,4.647219909,2.18,1
-5,10,-1.310482181,4.655477759,2.17,-1
-5,10,-1.316204327,4.663678798,2.18,1
-5,10,-1.321844178,4.671936648,2.17,-1
-5,10,-1.327566323,4.680137688,2.18,1
-5,10,-1.333206174,4.688395538,2.17,-1
-5,10,-1.33892832,4.696596577,2.18,1
-5,10,-1.34456817,4.704854427,2.17,-1
-5,10,-1.350290316,4.713055467,2.18,1
-5,10,-1.355930167,4.721313316,2.17,-1
-5,10,-1.361652312,4.729514356,2.18,1
-5,10,-1.367292163,4.737772206,2.17,-1
-5,10,-1.373014309,4.745973245,2.18,1
-5,10,-1.378654159,4.754231095,2.17,-1
-5,10,-1.384376305,4.762432135,2.18,1
-5,10,-1.390016155,4.770689985,2.17,-1
-5,10,-1.395738301,4.778891024,2.18,1
-5,10,-1.401378152,4.787148874,2.17,-1
-5,10,-1.407100297,4.795349914,2.18,1
-5,10,-1.412740148,4.803607764,2.17,-1
-5,10,-1.418462294,4.811808803,2.18,1
-5,10,-1.424102144,4.820066653,2.17,-1
-5,10,-1.42982429,4.828267692,2.18,1
-5,10,-1.435464141,4.836525542,2.17,-1
-5,10,-1.441186286,4.844726582,2.18,1
-5,10,-1.446826137,4.852984432,2.17,-1
-5,10,-1.452548283,4.861185471,2.18,1
-5,10,-1.458188133,4.869443321,2.17,-1
-5,10,-1.463910279,4.877644361,2.18,1
-5,10,-1.469550129,4.885902211,2.17,-1
-5,10,-1.475272275,4.89410325,2.18,1
-5,10,-1.480912126,4.9023611,2.17,-1
-5,10,-1.486634271,4.910562139,2.18,1
-5,10,-1.492274122,4.918819989,2.17,-1
-5,10,-1.497996268,4.927021029,2.18,1
-5,10,-1.503636118,4.935278879,2.17,-1
-5,10,-1.509358264,4.943479918,2.18,1
